mfcc_Hindia-Kami Khawatir Kawan_0,mfcc_Hindia-Kami Khawatir Kawan_1,mfcc_Hindia-Kami Khawatir Kawan_2,mfcc_Hindia-Kami Khawatir Kawan_3,mfcc_Hindia-Kami Khawatir Kawan_4,mfcc_Hindia-Kami Khawatir Kawan_5,mfcc_Hindia-Kami Khawatir Kawan_6,mfcc_Hindia-Kami Khawatir Kawan_7,mfcc_Hindia-Kami Khawatir Kawan_8,mfcc_Hindia-Kami Khawatir Kawan_9,mfcc_Hindia-Kami Khawatir Kawan_10,mfcc_Hindia-Kami Khawatir Kawan_11,mfcc_Hindia-Kami Khawatir Kawan_12,mfcc_Hindia-Kami Khawatir Kawan_13,mfcc_Hindia-Kami Khawatir Kawan_14,mfcc_Hindia-Kami Khawatir Kawan_15,mfcc_Hindia-Kami Khawatir Kawan_16,mfcc_Hindia-Kami Khawatir Kawan_17,mfcc_Hindia-Kami Khawatir Kawan_18,mfcc_Hindia-Kami Khawatir Kawan_19,mfcc_Hindia-Kami Khawatir Kawan_20,mfcc_Hindia-Kami Khawatir Kawan_21,mfcc_Hindia-Kami Khawatir Kawan_22,mfcc_Hindia-Kami Khawatir Kawan_23,mfcc_Hindia-Kami Khawatir Kawan_24,mfcc_Hindia-Kami Khawatir Kawan_25,mfcc_Hindia-Kami Khawatir Kawan_26,mfcc_Hindia-Kami Khawatir Kawan_27,mfcc_Hindia-Kami Khawatir Kawan_28,mfcc_Hindia-Kami Khawatir Kawan_29,mfcc_Hindia-Kami Khawatir Kawan_30,mfcc_Hindia-Kami Khawatir Kawan_31,mfcc_Hindia-Kami Khawatir Kawan_32,mfcc_Hindia-Kami Khawatir Kawan_33,mfcc_Hindia-Kami Khawatir Kawan_34,mfcc_Hindia-Kami Khawatir Kawan_35,mfcc_Hindia-Kami Khawatir Kawan_36,mfcc_Hindia-Kami Khawatir Kawan_37,mfcc_Hindia-Kami Khawatir Kawan_38,mfcc_Hindia-Kami Khawatir Kawan_39,mfcc_Hindia-Kami Khawatir Kawan_40,mfcc_Hindia-Kami Khawatir Kawan_41,mfcc_Hindia-Kami Khawatir Kawan_42,mfcc_Hindia-Kami Khawatir Kawan_43,mfcc_Hindia-Kami Khawatir Kawan_44,mfcc_Hindia-Kami Khawatir Kawan_45,mfcc_Hindia-Kami Khawatir Kawan_46,mfcc_Hindia-Kami Khawatir Kawan_47,mfcc_Hindia-Kami Khawatir Kawan_48,mfcc_Hindia-Kami Khawatir Kawan_49,mfcc_Hindia-Kami Khawatir Kawan_50,mfcc_Hindia-Kami Khawatir Kawan_51,mfcc_Hindia-Kami Khawatir Kawan_52,mfcc_Hindia-Kami Khawatir Kawan_53,mfcc_Hindia-Kami Khawatir Kawan_54,mfcc_Hindia-Kami Khawatir Kawan_55,mfcc_Hindia-Kami Khawatir Kawan_56,mfcc_Hindia-Kami Khawatir Kawan_57,mfcc_Hindia-Kami Khawatir Kawan_58,mfcc_Hindia-Kami Khawatir Kawan_59,mfcc_Hindia-Kami Khawatir Kawan_60,mfcc_Hindia-Kami Khawatir Kawan_61,mfcc_Hindia-Kami Khawatir Kawan_62,mfcc_Hindia-Kami Khawatir Kawan_63,mfcc_Hindia-Kami Khawatir Kawan_64,mfcc_Hindia-Kami Khawatir Kawan_65,mfcc_Hindia-Kami Khawatir Kawan_66,mfcc_Hindia-Kami Khawatir Kawan_67
0.911349,0.37863514,0.61106336,0.4259677,0.40973637,0.4762984,0.61250156,0.5718399,0.34625262,0.31706768,0.4044247,0.23203978,0.35067123,0.34530413,0.56249,0.48302004,0.3153378,0.27161884,0.45312414,0.36194804,0.5173379,0.63157916,0.46408096,0.4015426,0.6160243,0.35862148,0.48905876,0.42279786,0.54407746,0.47447753,0.3987284,0.5742847,0.5963504,0.31644785,0.33940756,0.2778859,0.2769898,0.28819597,0.29825974,0.35249463,0.29356882,0.37171578,0.24442382,0.21528618,0.40253964,0.29136586,0.5680112,0.3957424,0.34026942,0.27808154,0.39532432,0.354964,0.36534706,0.395362,0.3788304,0.308279,0.2374798,0.1730198,0.28609294,0.24696688,0.22960539,0.5000185,0.50357956,0.5562461,0.47041374,0.8421745,1.0,1.0
0.9036461,0.40676457,0.59659946,0.44257128,0.41838413,0.5539563,0.596367,0.5649068,0.35557055,0.32490778,0.43427286,0.26948068,0.3950613,0.37614217,0.53754234,0.55038804,0.30489287,0.30616876,0.42317447,0.39643568,0.47276706,0.6200213,0.42799783,0.4038129,0.599754,0.34334126,0.42530826,0.4394379,0.5503973,0.43091485,0.42965713,0.55391186,0.65654355,0.35691425,0.402205,0.2902313,0.31468365,0.29344183,0.32467648,0.35190463,0.37828076,0.41969565,0.32671937,0.24390252,0.42983717,0.32834744,0.5503764,0.42144352,0.33103,0.30039737,0.38218492,0.36903197,0.36625507,0.4191426,0.48089662,0.39709592,0.35432836,0.2924611,0.34381726,0.33759245,0.32314444,0.48096922,0.50163335,0.54994595,0.4670981,0.8474557,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0000001,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,0.99999994,1.0,1.0,1.0000001,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0
0.99632275,0.2647842,0.6672492,0.3493932,0.36187103,0.49757853,0.72155374,0.67796654,0.26947764,0.08314702,0.39701104,0.1371301,0.3114928,0.040880084,0.5204518,0.4362841,0.06891599,0.19178681,0.40596345,0.3141787,0.47223458,0.7682547,0.36385173,0.3026501,0.7501715,0.12738535,0.42606425,0.33935946,0.5774368,0.41732496,0.31299996,0.49877667,0.68462026,0.024779737,0.27305764,0.10277806,0.21710098,0.04006681,0.22873205,0.13028702,0.13789578,0.27324206,0.14804065,0.04620999,0.39968586,0.120714694,0.517323,0.31649393,0.26421398,0.17949331,0.30882484,0.27895665,0.20511675,0.39562535,0.21459138,0.19533394,0.0743033,0.082331985,0.16445076,0.076914504,0.107133955,0.42843053,0.4982764,0.57120657,0.44165212,0.91280013,1.0,1.0
0.9904091,0.54822177,0.62458926,0.59671783,0.5508288,0.66829944,0.6341909,0.5696547,0.6264315,0.6563779,0.5910129,0.6196275,0.6168713,0.6317526,0.7024711,0.7527343,0.6703652,0.5630053,0.58001375,0.588584,0.5725516,0.65563065,0.5601762,0.61217284,0.63986236,0.43766809,0.56677127,0.60425955,0.629742,0.59701145,0.5827304,0.63592064,0.8058339,0.5961302,0.49939704,0.62692034,0.5368562,0.56796366,0.47680897,0.63334763,0.7421139,0.697652,0.6267349,0.5030108,0.6588864,0.648877,0.69820404,0.5749607,0.574034,0.4776711,0.50548553,0.5083167,0.68585753,0.6371182,0.66134477,0.6831223,0.6013669,0.60553133,0.5206599,0.52981323,0.6114948,0.50761735,0.50251746,0.56977636,0.4988972,0.8527906,1.0,1.0
0.98256505,0.43782207,0.6520021,0.53041613,0.43281195,0.5595151,0.67604834,0.6113376,0.39277965,0.35472876,0.45819026,0.30049777,0.4147101,0.3265965,0.557601,0.50360024,0.21793236,0.29206693,0.435948,0.46363938,0.476299,0.6828486,0.4354254,0.45428088,0.65142137,0.3989197,0.51571906,0.51026416,0.5910137,0.43727762,0.35234785,0.5655035,0.60271287,0.2867605,0.30870834,0.28896633,0.25381693,0.22307199,0.3110165,0.39098606,0.3206859,0.3859752,0.18227497,0.1789766,0.4479435,0.37409395,0.57770425,0.46299076,0.30722964,0.24829382,0.37679562,0.393928,0.29231262,0.35179612,0.35195902,0.31550235,0.15775317,0.12771903,0.2336767,0.22103062,0.2107167,0.5093689,0.53471416,0.58119315,0.49727505,0.82615423,1.0,1.0
0.97318834,0.45734805,0.64830923,0.50876087,0.48805788,0.6136887,0.68726236,0.6316347,0.5254795,0.4596802,0.49422273,0.40564436,0.47279236,0.45730662,0.5502674,0.5446957,0.4735679,0.395265,0.54454154,0.4512828,0.56903154,0.7234615,0.5709569,0.5234784,0.64993614,0.30879685,0.546813,0.49221167,0.50253063,0.5211626,0.5348236,0.59674484,0.71506447,0.4507021,0.42089194,0.44660512,0.35140252,0.32993063,0.4029081,0.47188568,0.4780872,0.5472791,0.41959965,0.3645444,0.49511307,0.48220605,0.5479466,0.4651637,0.5043747,0.3414115,0.50333273,0.39621234,0.42730764,0.49646598,0.49833083,0.5246659,0.43440962,0.4324825,0.40726003,0.39039344,0.4171117,0.47027138,0.50777227,0.54615676,0.4803586,0.84901583,1.0,1.0
0.96274066,0.41836134,0.63796145,0.48962182,0.44123396,0.6280777,0.6696947,0.6219976,0.3828633,0.3943012,0.44627905,0.31167716,0.39866436,0.42559406,0.5698506,0.49035725,0.2785514,0.2587362,0.41300607,0.40844133,0.4381131,0.71019536,0.3986728,0.47654116,0.6218235,0.4081777,0.43050888,0.4667187,0.55143964,0.43251744,0.40551192,0.5972174,0.65227216,0.38616326,0.34624404,0.3478022,0.2866616,0.27122805,0.29386806,0.42431405,0.40066049,0.39661086,0.23298085,0.2701084,0.48039824,0.43601435,0.5714425,0.43157858,0.35203743,0.29498395,0.4201753,0.375105,0.31202564,0.41586462,0.3451158,0.31812945,0.27433723,0.18218273,0.2845515,0.20613638,0.24217868,0.49466917,0.51967174,0.55618775,0.5176374,0.8362654,1.0,1.0
0.9517165,0.44368753,0.6142667,0.5110199,0.3945329,0.53304416,0.6579036,0.6117143,0.4241555,0.3377947,0.41522115,0.2829303,0.334907,0.3727046,0.5137733,0.52060366,0.314069,0.31955227,0.38549173,0.3957319,0.42445326,0.66958123,0.38152105,0.4547982,0.61173826,0.3561521,0.3925737,0.48569524,0.54863036,0.39332318,0.3713404,0.5225738,0.66326094,0.37344578,0.30018955,0.33347505,0.29466626,0.26026458,0.30550915,0.35619232,0.37919432,0.40555608,0.23649965,0.2788716,0.4601413,0.3885302,0.5427595,0.4642736,0.3727523,0.27924538,0.35115093,0.39020085,0.34917223,0.44084072,0.40597415,0.38574663,0.34455276,0.34373248,0.33392084,0.27334577,0.34797716,0.44924578,0.50884795,0.5424417,0.49337745,0.83985806,1.0,1.0
0.9406104,0.45015943,0.61200166,0.51785517,0.45060343,0.58875805,0.64064837,0.6051186,0.4594484,0.3669378,0.42430243,0.3206918,0.37943932,0.40112904,0.55770963,0.50812733,0.4086436,0.34764567,0.47239348,0.43274003,0.48626876,0.63914335,0.5050458,0.49730334,0.613023,0.36200806,0.49199685,0.4956022,0.5329827,0.49541968,0.46050343,0.5729476,0.6136866,0.39235803,0.3318768,0.39931178,0.3184681,0.31476647,0.33669493,0.42135665,0.42484024,0.4296906,0.2873386,0.32504475,0.4841205,0.42013112,0.6012062,0.47018445,0.47936743,0.35049653,0.45826256,0.4041891,0.43432513,0.40206304,0.39181352,0.38236618,0.312084,0.25405335,0.30203533,0.23866871,0.338969,0.47556973,0.49038267,0.5451083,0.47637644,0.83921707,1.0,1.0
0.92988664,0.412909,0.61935633,0.48417452,0.46724653,0.5894804,0.6276657,0.60557854,0.46461478,0.31120753,0.44757462,0.27902335,0.4056196,0.33426064,0.5450256,0.5112537,0.34903386,0.34117317,0.44149506,0.41444436,0.44857514,0.6310821,0.45403734,0.44349688,0.60962194,0.36517385,0.40542102,0.453482,0.5422707,0.47849095,0.4516666,0.5846299,0.6356681,0.32661098,0.35783914,0.32614934,0.31276658,0.27676967,0.34167236,0.3702855,0.34539452,0.3900526,0.29015633,0.2532139,0.4258805,0.35054135,0.596364,0.43747205,0.37749094,0.29886696,0.38290128,0.37044898,0.30620652,0.49319643,0.39789283,0.37756696,0.2774503,0.27792075,0.29799598,0.26593366,0.28593776,0.5095281,0.5003475,0.5563853,0.48709965,0.8503426,1.0,1.0
0.91995186,0.4515849,0.61891216,0.4953163,0.4459049,0.49862376,0.6330589,0.59657437,0.441202,0.37469143,0.4728193,0.348381,0.45778286,0.3974217,0.5597036,0.5229089,0.4193192,0.38162744,0.46872225,0.43506703,0.49810392,0.63879997,0.5058998,0.46603867,0.60768354,0.33535367,0.48457342,0.4967257,0.52103823,0.48947114,0.434383,0.5929199,0.65557015,0.37520024,0.3542056,0.41186088,0.35602602,0.32711345,0.38929963,0.41798723,0.41939834,0.44456363,0.3715147,0.3123096,0.46320093,0.39957112,0.5766397,0.47476584,0.3726485,0.33290115,0.40140373,0.394261,0.3636478,0.39344507,0.43053755,0.41187987,0.31957912,0.28480893,0.31287548,0.28681347,0.33142725,0.498459,0.5127071,0.5499194,0.470096,0.85272217,1.0,1.0
0.9111342,0.40319356,0.6110007,0.46623698,0.41296944,0.50882965,0.63753825,0.5776518,0.3746613,0.32773975,0.42614785,0.28657532,0.38190728,0.34328428,0.55479944,0.49212712,0.3407269,0.30383164,0.49452356,0.40892813,0.5166306,0.64400375,0.47968388,0.4331245,0.6056824,0.32494736,0.505411,0.4476273,0.53138936,0.48846972,0.40995687,0.58145356,0.5998874,0.322029,0.2974196,0.31125033,0.2684027,0.26610076,0.3022577,0.370945,0.33804673,0.3792359,0.24673788,0.21316004,0.4508651,0.36175558,0.5595903,0.42705858,0.3777813,0.28615946,0.42476413,0.3539494,0.36242813,0.41865528,0.3659758,0.33835918,0.24069387,0.18557885,0.28127235,0.25160852,0.25653532,0.48802707,0.4994324,0.54478514,0.4636228,0.8410332,1.0,1.0
0.90366906,0.4223286,0.61032814,0.46932486,0.41127595,0.57413054,0.6322823,0.5747877,0.3938813,0.34660783,0.4697762,0.33501557,0.39522773,0.36270458,0.54158723,0.53023475,0.3036664,0.3200996,0.4455544,0.41741452,0.4879991,0.6379292,0.43635452,0.42527625,0.5985139,0.31478706,0.4336651,0.45208693,0.5461729,0.41878548,0.43579412,0.5543185,0.6416254,0.36147317,0.39105967,0.34172693,0.31679022,0.2692177,0.33527538,0.38490033,0.37499022,0.4248113,0.32279596,0.26714602,0.45484766,0.36852092,0.55922526,0.44943172,0.36973637,0.30945918,0.39479515,0.3718814,0.37999085,0.42030907,0.42795652,0.4163239,0.3440479,0.32094145,0.33656064,0.30154917,0.32307053,0.4748565,0.48979017,0.5393503,0.45659617,0.8459541,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0000001,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.99623156,0.29561234,0.6656919,0.38562036,0.34888828,0.54136896,0.72740775,0.6641597,0.33977646,0.19245738,0.4287955,0.1955116,0.36543617,0.1601909,0.5197359,0.46248272,0.13964798,0.22171524,0.42632893,0.3543306,0.45462987,0.78860897,0.36785573,0.34360108,0.75231373,0.101242915,0.42092237,0.3885684,0.56937176,0.4162529,0.3507747,0.47836068,0.69644547,0.13523802,0.2721584,0.15371451,0.2528117,0.14196247,0.19609301,0.18523197,0.24710833,0.30254418,0.19129437,0.11811146,0.4505273,0.21714376,0.5092512,0.3600213,0.2906523,0.18662898,0.2882416,0.32200474,0.2017453,0.36590767,0.20335379,0.18471171,0.08680794,0.10755961,0.11380057,0.14865209,0.11910382,0.437553,0.50627875,0.56707174,0.43647692,0.9223898,1.0,1.0
0.99023336,0.5439737,0.61377746,0.5933175,0.54320294,0.7010015,0.6321632,0.54564786,0.6586417,0.67809284,0.55270785,0.60017955,0.60955817,0.6592167,0.6659688,0.7348879,0.7725519,0.5534922,0.63890696,0.5966362,0.5830752,0.67739785,0.575181,0.6187619,0.6372945,0.4180764,0.57904994,0.5957556,0.6312104,0.6282754,0.5945113,0.6295227,0.75487286,0.63378185,0.4693001,0.59957916,0.504049,0.58932185,0.47068632,0.62518877,0.7069967,0.66367257,0.6533019,0.49285862,0.6343213,0.6854216,0.64796865,0.57531714,0.58802104,0.4705296,0.49491456,0.51797545,0.70128626,0.70102274,0.6653714,0.66358757,0.5977073,0.5944467,0.48639315,0.55498624,0.61925817,0.5060037,0.5105613,0.56479955,0.5076289,0.8717908,1.0,1.0
0.98238444,0.46840855,0.6594338,0.547677,0.43005666,0.5592322,0.6739524,0.5951108,0.48362845,0.40725064,0.46369213,0.30234292,0.46238148,0.39280218,0.5648292,0.52248996,0.31932884,0.28409007,0.50154734,0.5115233,0.46908286,0.6938058,0.43482015,0.49381298,0.65042305,0.40863016,0.533806,0.5212607,0.595313,0.45394456,0.3743866,0.55098027,0.6251954,0.35984704,0.29471207,0.30125254,0.258048,0.27047282,0.2916647,0.4176064,0.37864834,0.42263472,0.19192368,0.19715208,0.4812712,0.43314403,0.5640271,0.47935688,0.33350056,0.23935954,0.35690057,0.3954513,0.27069753,0.37502024,0.35959446,0.30851716,0.17017522,0.119547606,0.202574,0.22519512,0.22643769,0.5207432,0.54755,0.57637554,0.50493914,0.83362496,1.0,1.0
0.9731384,0.49381092,0.6569565,0.5255634,0.48530462,0.6236831,0.68748236,0.62132233,0.56743985,0.4617186,0.49051306,0.4157747,0.48684198,0.47607702,0.566313,0.5435874,0.53582644,0.40699655,0.56543005,0.49057955,0.56533235,0.72163755,0.57922214,0.56483245,0.6555331,0.2988636,0.54034805,0.5112909,0.50676244,0.5231653,0.5433316,0.57997566,0.7064834,0.49625134,0.4217162,0.47427893,0.36101836,0.35348898,0.39288473,0.46516305,0.49582696,0.55666554,0.42416745,0.37571132,0.5248107,0.50610566,0.52780503,0.48635274,0.5023377,0.36385086,0.48942885,0.40942484,0.45345485,0.49179983,0.49597475,0.52426994,0.42066547,0.41755143,0.3897151,0.41158652,0.43432462,0.48070243,0.51081127,0.5418038,0.49130473,0.8519305,1.0,1.0
0.96297044,0.46143138,0.61511135,0.5035509,0.43084863,0.6468764,0.6591743,0.6014422,0.42197728,0.4223756,0.44764873,0.31825247,0.4273967,0.45554975,0.5799063,0.49281892,0.32607535,0.30043906,0.44171944,0.4566573,0.43816915,0.6946707,0.39854062,0.51255774,0.6274014,0.38256168,0.42874026,0.48570055,0.54380053,0.4492644,0.44896552,0.58000433,0.6501164,0.4424507,0.33145568,0.3461433,0.31352586,0.30796957,0.2820939,0.4546162,0.45149404,0.4433767,0.25661403,0.28443888,0.52081424,0.4825887,0.53920263,0.44826972,0.3757675,0.31472036,0.40278092,0.39066452,0.30793613,0.40663385,0.33404285,0.34169114,0.29508537,0.19466925,0.24902637,0.23737101,0.25106522,0.49642614,0.51849085,0.5608766,0.5301004,0.84138936,1.0,1.0
0.9523354,0.46643353,0.5922107,0.51339793,0.39892754,0.5716804,0.6408328,0.5893856,0.47905082,0.36613026,0.4145273,0.3047184,0.36277744,0.4138612,0.5049664,0.5215509,0.35850197,0.34237224,0.40241274,0.42993912,0.4054604,0.64962685,0.37073153,0.47831306,0.6154271,0.33348078,0.3930535,0.50887376,0.53802687,0.39416644,0.35402513,0.5067506,0.6324922,0.43121022,0.29533044,0.33344334,0.29326522,0.29933262,0.2859249,0.3879921,0.41093302,0.41540235,0.24987082,0.28573212,0.48979747,0.4394114,0.52048683,0.48361313,0.38688883,0.27425182,0.2960838,0.406635,0.35620907,0.50333494,0.3745026,0.38705108,0.35320535,0.3272519,0.3049358,0.29175368,0.33539703,0.44819438,0.5095555,0.54654974,0.49194306,0.85131776,1.0,1.0
0.9416436,0.46623474,0.61267734,0.5135805,0.44192454,0.6191554,0.636099,0.5984767,0.51854676,0.3974417,0.42054957,0.36277437,0.39050567,0.4544671,0.5289575,0.5279363,0.4792984,0.3620625,0.48667377,0.4531056,0.47982168,0.6326732,0.50070715,0.5181208,0.6181889,0.33260125,0.48169276,0.50477713,0.5346703,0.48819673,0.49428368,0.5711804,0.60638225,0.43039292,0.31046653,0.4030984,0.3140473,0.35196364,0.31090072,0.44541475,0.46881413,0.45155036,0.3084433,0.32980716,0.50829715,0.4607415,0.5897007,0.48757038,0.5005846,0.35053694,0.44789279,0.42715472,0.43378893,0.37605956,0.38003096,0.37284985,0.31949973,0.2629305,0.28692827,0.27904865,0.33808476,0.47990566,0.49841574,0.5426559,0.47443008,0.8508396,1.0,1.0
0.93125457,0.44427902,0.6136842,0.48917994,0.45841685,0.6105207,0.6374803,0.6056812,0.5129027,0.35192007,0.44310412,0.30107626,0.41454858,0.38566035,0.5309458,0.52316684,0.39823022,0.35360876,0.46067625,0.44773805,0.44418713,0.64396316,0.46605858,0.4848738,0.61371124,0.35231104,0.41048786,0.47696564,0.5400983,0.4582239,0.48150104,0.57922,0.63107544,0.37677446,0.3467252,0.35334802,0.30799705,0.3041807,0.3274467,0.40109053,0.38655603,0.41907483,0.31762487,0.28328934,0.45377445,0.39295092,0.5803979,0.44826937,0.40854427,0.28606588,0.38499025,0.38278624,0.31181952,0.5225735,0.41392252,0.3705665,0.2858508,0.27541077,0.2667824,0.28652564,0.28316274,0.5245937,0.50576425,0.55753237,0.48307115,0.8525063,1.0,1.0
0.9214835,0.49001577,0.60404915,0.5185759,0.4497831,0.54500264,0.6412141,0.58991516,0.48607022,0.3950168,0.455728,0.36163568,0.46771497,0.4410409,0.5521501,0.53935736,0.48440313,0.39625657,0.4917388,0.4590959,0.49278453,0.6594929,0.50093585,0.5187095,0.61093277,0.32630607,0.49441287,0.5201012,0.52174866,0.5037258,0.45084402,0.5759261,0.65346277,0.41478366,0.3560383,0.4098518,0.36866003,0.36442143,0.3847042,0.4270913,0.46442148,0.46737167,0.3985622,0.34075958,0.48442203,0.4304009,0.5442562,0.49443072,0.40308833,0.33230907,0.37012196,0.41653928,0.3578713,0.3853689,0.423252,0.40700883,0.34196422,0.28753874,0.2741866,0.3118649,0.33069652,0.5055664,0.5059624,0.54804045,0.46614704,0.8561644,1.0,1.0
0.912611,0.4455683,0.5997074,0.49343625,0.3967629,0.5295596,0.6361044,0.5712491,0.4361677,0.3688228,0.437328,0.32130897,0.40919426,0.41773677,0.5513563,0.48956883,0.39493814,0.32426748,0.5286921,0.43867934,0.52302665,0.6594758,0.46457717,0.50304115,0.6130828,0.31603587,0.49973866,0.48025042,0.5407124,0.5042054,0.43454707,0.5593295,0.6072312,0.37933946,0.29012057,0.33626786,0.27250972,0.30658144,0.29035348,0.39806122,0.41909534,0.40026036,0.27633664,0.2457429,0.48205906,0.40563536,0.5451622,0.45064622,0.38021815,0.28850028,0.40417257,0.3747639,0.32420024,0.4493634,0.35201517,0.32383934,0.24635144,0.21417862,0.2559731,0.28250805,0.2868663,0.49025556,0.5038766,0.54248357,0.46219894,0.84183425,1.0,1.0
0.904886,0.44651625,0.59337234,0.4949105,0.4161817,0.5842203,0.62407887,0.5714437,0.45835906,0.3947537,0.47750637,0.3646316,0.41232398,0.4318769,0.5367836,0.5162247,0.3678802,0.3304368,0.46723124,0.4458899,0.47463587,0.64462054,0.4361933,0.48779175,0.60577595,0.3298894,0.4285562,0.46035078,0.5433063,0.41217583,0.4311671,0.53340673,0.6279459,0.42218852,0.36870152,0.34568164,0.31959018,0.3208306,0.307734,0.3980091,0.431046,0.4294607,0.33172956,0.2794562,0.47616887,0.41947743,0.541311,0.476758,0.41033685,0.28502706,0.37083322,0.3798749,0.37589708,0.42946768,0.394189,0.38291675,0.3444392,0.3267343,0.32467234,0.32547215,0.33737957,0.48044136,0.49364948,0.54730254,0.45121008,0.8460732,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,0.9999999,1.0,0.9999999,1.0,1.0,1.0,0.99999994,0.9999999,1.0,1.0000001,1.0,1.0000001,1.0,1.0,1.0,1.0
0.99626946,0.34089497,0.67798007,0.42987537,0.26628226,0.58607304,0.7381078,0.65931886,0.37023735,0.30603793,0.42884946,0.24169454,0.34582034,0.26642668,0.5263921,0.47961345,0.13451013,0.23768021,0.43193027,0.3769063,0.36444724,0.79510474,0.3569739,0.37698212,0.56661326,0.078655794,0.4235619,0.4339264,0.48541006,0.44013286,0.36651185,0.43832394,0.70304215,0.24373035,0.26717138,0.20824757,0.20865148,0.23242983,0.18278703,0.27898663,0.32571042,0.33538118,0.202966,0.1719728,0.4004131,0.32708284,0.5157679,0.39399523,0.2938186,0.19309892,0.2548007,0.36403567,0.15125594,0.36046422,0.18380147,0.18116653,0.11940721,0.1327058,0.09824872,0.14563495,0.08836423,0.44072515,0.51385695,0.57231814,0.43364447,0.91708875,1.0,1.0
0.9903404,0.5639643,0.6209433,0.60210836,0.45036924,0.7133329,0.63345265,0.539303,0.7300807,0.7240045,0.5139364,0.6000803,0.6290148,0.6937323,0.64859265,0.69384456,0.8485409,0.55780196,0.62454146,0.5995854,0.4946188,0.6803975,0.5631315,0.6201799,0.51452756,0.44002983,0.58741045,0.5967078,0.5555161,0.6211357,0.58996373,0.60403824,0.72608286,0.68894166,0.45138177,0.573929,0.49281883,0.616354,0.46851736,0.66101384,0.6810899,0.640225,0.67910445,0.49910074,0.6409214,0.7281749,0.6288199,0.5740076,0.5890556,0.4788683,0.46880633,0.53747475,0.67290145,0.68681324,0.66881967,0.648053,0.62394863,0.58667547,0.5113723,0.5485785,0.61337936,0.5011411,0.51637125,0.5688864,0.50739616,0.87285656,1.0,1.0
