mfcc_The Lantis-Lampu Merah_0,mfcc_The Lantis-Lampu Merah_1,mfcc_The Lantis-Lampu Merah_2,mfcc_The Lantis-Lampu Merah_3,mfcc_The Lantis-Lampu Merah_4,mfcc_The Lantis-Lampu Merah_5,mfcc_The Lantis-Lampu Merah_6,mfcc_The Lantis-Lampu Merah_7,mfcc_The Lantis-Lampu Merah_8,mfcc_The Lantis-Lampu Merah_9,mfcc_The Lantis-Lampu Merah_10,mfcc_The Lantis-Lampu Merah_11,mfcc_The Lantis-Lampu Merah_12,mfcc_The Lantis-Lampu Merah_13,mfcc_The Lantis-Lampu Merah_14,mfcc_The Lantis-Lampu Merah_15,mfcc_The Lantis-Lampu Merah_16,mfcc_The Lantis-Lampu Merah_17,mfcc_The Lantis-Lampu Merah_18,mfcc_The Lantis-Lampu Merah_19,mfcc_The Lantis-Lampu Merah_20,mfcc_The Lantis-Lampu Merah_21,mfcc_The Lantis-Lampu Merah_22,mfcc_The Lantis-Lampu Merah_23,mfcc_The Lantis-Lampu Merah_24,mfcc_The Lantis-Lampu Merah_25,mfcc_The Lantis-Lampu Merah_26,mfcc_The Lantis-Lampu Merah_27,mfcc_The Lantis-Lampu Merah_28,mfcc_The Lantis-Lampu Merah_29,mfcc_The Lantis-Lampu Merah_30,mfcc_The Lantis-Lampu Merah_31,mfcc_The Lantis-Lampu Merah_32,mfcc_The Lantis-Lampu Merah_33,mfcc_The Lantis-Lampu Merah_34,mfcc_The Lantis-Lampu Merah_35,mfcc_The Lantis-Lampu Merah_36,mfcc_The Lantis-Lampu Merah_37,mfcc_The Lantis-Lampu Merah_38,mfcc_The Lantis-Lampu Merah_39,mfcc_The Lantis-Lampu Merah_40,mfcc_The Lantis-Lampu Merah_41,mfcc_The Lantis-Lampu Merah_42,mfcc_The Lantis-Lampu Merah_43,mfcc_The Lantis-Lampu Merah_44,mfcc_The Lantis-Lampu Merah_45,mfcc_The Lantis-Lampu Merah_46,mfcc_The Lantis-Lampu Merah_47,mfcc_The Lantis-Lampu Merah_48,mfcc_The Lantis-Lampu Merah_49,mfcc_The Lantis-Lampu Merah_50,mfcc_The Lantis-Lampu Merah_51,mfcc_The Lantis-Lampu Merah_52,mfcc_The Lantis-Lampu Merah_53,mfcc_The Lantis-Lampu Merah_54,mfcc_The Lantis-Lampu Merah_55,mfcc_The Lantis-Lampu Merah_56,mfcc_The Lantis-Lampu Merah_57,mfcc_The Lantis-Lampu Merah_58,mfcc_The Lantis-Lampu Merah_59,mfcc_The Lantis-Lampu Merah_60,mfcc_The Lantis-Lampu Merah_61,mfcc_The Lantis-Lampu Merah_62,mfcc_The Lantis-Lampu Merah_63,mfcc_The Lantis-Lampu Merah_64,mfcc_The Lantis-Lampu Merah_65,mfcc_The Lantis-Lampu Merah_66,mfcc_The Lantis-Lampu Merah_67,mfcc_The Lantis-Lampu Merah_68,mfcc_The Lantis-Lampu Merah_69,mfcc_The Lantis-Lampu Merah_70,mfcc_The Lantis-Lampu Merah_71,mfcc_The Lantis-Lampu Merah_72,mfcc_The Lantis-Lampu Merah_73
0.99999994,0.47980723,0.47042048,0.3628095,0.42635778,0.44461697,0.50003874,0.16223334,0.4356864,0.4728133,0.3481743,0.41497633,0.26594174,0.55598545,0.4332653,0.5774107,0.3177393,0.51506275,0.43923736,0.6155168,0.2125773,0.31360668,0.31005743,0.28189245,0.33190945,0.28001937,0.3191822,0.37973994,0.3670456,0.4755152,0.31165618,0.5354099,0.41686663,0.4043483,0.47823596,0.5022777,0.53584313,0.49830297,0.5482265,0.46075976,0.4295508,0.30704996,0.5524857,0.4589057,0.5824691,0.22352977,0.3044118,0.29586723,0.23791523,0.39635044,0.35986283,0.31537282,0.3329414,0.25679594,0.3410159,0.36039492,0.26797026,0.3916959,0.28031966,0.2920067,0.2871478,0.2232069,0.38778502,0.43075535,0.46625596,0.35591692,0.388236,0.3787708,0.44995052,0.3810431,0.2922609,0.42775735,0.48009878,0.55723447
0.99999994,0.47676244,0.4612119,0.4076063,0.41354793,0.4368422,0.47924358,0.25749713,0.40521652,0.44975773,0.40658933,0.34639528,0.3327498,0.56347,0.46313572,0.55952156,0.468875,0.48391852,0.46020895,0.62202567,0.2858596,0.4105199,0.40307224,0.33728746,0.3414633,0.3208617,0.33849013,0.40922862,0.4058955,0.43606445,0.3129792,0.5287591,0.36453792,0.42548066,0.5156115,0.5383517,0.51107925,0.51257485,0.5210749,0.41856557,0.37090138,0.4073056,0.5136177,0.48376983,0.5852216,0.2347493,0.40130097,0.38714442,0.275397,0.38207763,0.39875236,0.27842894,0.4056088,0.30163634,0.3536201,0.4030915,0.24968764,0.38126907,0.2796878,0.33150306,0.34650484,0.30884126,0.3593405,0.37388143,0.44768062,0.31337744,0.34914127,0.39535195,0.43504748,0.37318298,0.34330797,0.391645,0.4575603,0.5932096
0.99999994,0.47215286,0.41228008,0.41986084,0.45567554,0.42455244,0.5055416,0.111990586,0.46390003,0.44484943,0.41364565,0.35749358,0.2995572,0.56552255,0.415694,0.5397203,0.33870265,0.45831278,0.44948003,0.6003294,0.22013244,0.2937437,0.31696662,0.20325291,0.32599884,0.20824355,0.30520335,0.25433525,0.43020454,0.46709985,0.35253814,0.51797605,0.36224252,0.42668942,0.42865396,0.5339958,0.51396126,0.46541923,0.51267594,0.418561,0.34868985,0.32526678,0.5186787,0.44460216,0.5558071,0.15730393,0.28560233,0.31571802,0.21561173,0.35513195,0.36638716,0.21878394,0.27221888,0.2938843,0.35698727,0.38090354,0.11793939,0.39345887,0.26110095,0.2550298,0.26315254,0.23945677,0.36958238,0.34875757,0.46004632,0.34582472,0.36862025,0.34176284,0.41316932,0.35714373,0.33870772,0.398609,0.45474613,0.5783421
0.99999994,0.46040756,0.4085759,0.3406745,0.41217163,0.44037703,0.4751899,0.15584597,0.4861185,0.47099072,0.4433066,0.34556335,0.34176245,0.5768089,0.41598582,0.55181265,0.33187887,0.47325945,0.47307047,0.597805,0.12776694,0.31353587,0.33960164,0.20546234,0.27794096,0.27812552,0.26929966,0.30184302,0.38139296,0.45524633,0.38612977,0.5189676,0.34398985,0.44235846,0.44738185,0.55238533,0.50041366,0.46653047,0.5029819,0.4285235,0.3831621,0.32859418,0.52977175,0.443369,0.5421933,0.13010657,0.3222014,0.33218965,0.23652561,0.39457184,0.36742818,0.1890987,0.32223147,0.28212506,0.35985804,0.3646308,0.16432948,0.34815654,0.26898426,0.26476204,0.33166322,0.32855734,0.36626986,0.37275955,0.4523824,0.30570483,0.36999977,0.36643556,0.41881853,0.3584877,0.33613697,0.409205,0.44476,0.551301
0.99999994,0.44730642,0.42761675,0.36854196,0.4263438,0.466615,0.44656193,0.1894655,0.39692652,0.4687317,0.40703893,0.36694247,0.3504809,0.5703595,0.4388725,0.54652375,0.33762845,0.4926195,0.40528986,0.6110875,0.24820176,0.3262281,0.3695747,0.21497454,0.30935642,0.2449495,0.284664,0.29897702,0.37579906,0.4718704,0.34082082,0.52951694,0.36703774,0.4888698,0.44870943,0.5137064,0.49202117,0.46538395,0.52783126,0.41785055,0.3806193,0.3333608,0.4835555,0.43471855,0.55310136,0.18198161,0.31250897,0.2720332,0.22354335,0.3527661,0.39603144,0.22002459,0.33776957,0.27489737,0.37150916,0.36919814,0.28509513,0.40084592,0.2852441,0.29215047,0.2560353,0.22515419,0.3754936,0.39122605,0.438014,0.3217953,0.38750657,0.3733311,0.41841298,0.351902,0.34627172,0.4255401,0.4274734,0.56630474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11957741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010190234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99999994,1.0,1.0,0.99999994,0.9999999,1.0000001,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.9999999,1.0000001,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0
0.99999994,0.38558468,0.40870655,0.25302064,0.39189142,0.38829234,0.40990898,0.09536165,0.4524997,0.38644665,0.4088924,0.20827436,0.1458196,0.48114187,0.34648973,0.57634413,0.2032773,0.381038,0.32461095,0.64638966,0.12338218,0.12722784,0.24784747,0.12132363,0.15515974,0.0,0.12615934,0.22232866,0.3578602,0.43772265,0.3142304,0.5159716,0.20383331,0.37711993,0.2561878,0.5302956,0.5320865,0.36590946,0.5071517,0.3624474,0.20301938,0.17166449,0.4112987,0.39235315,0.57862467,0.13814665,0.23226441,0.23571894,0.0,0.0869658,0.3367803,0.12702301,0.23177105,0.07584852,0.27259564,0.27635953,0.10042103,0.25384486,0.17051056,0.104752555,0.12908964,0.0,0.30299646,0.35350853,0.37608317,0.13659316,0.3023624,0.16075042,0.37673992,0.2353422,0.152667,0.3073145,0.3504247,0.446322
0.99999994,0.44879442,0.46826333,0.5458827,0.60765886,0.5194552,0.6876016,0.5444432,0.570967,0.5028004,0.592841,0.55033743,0.5585145,0.6978197,0.5189029,0.72649026,0.69221747,0.6149003,0.64634544,0.6158914,0.49650514,0.48813254,0.4968803,0.4685354,0.5021695,0.6787007,0.5380362,0.5752312,0.57880276,0.61030596,0.5007723,0.65361035,0.555899,0.62719893,0.48851553,0.6546288,0.625775,0.59665847,0.6945219,0.5169677,0.34279117,0.64989,0.7607905,0.599886,0.61313874,0.5037484,0.5137863,0.52273965,0.48814598,0.6169879,0.5847608,0.46728128,0.62914073,0.606848,0.588959,0.7646334,0.510849,0.57047987,0.44913775,0.546157,0.64234984,0.63298136,0.577599,0.5679338,0.6222983,0.5453482,0.61168253,0.67683434,0.55073583,0.5082195,0.5201564,0.5813808,0.59661275,0.81073064
0.99999994,0.54762137,0.47667432,0.36613697,0.35557947,0.4348799,0.50271714,0.21182594,0.3977589,0.47848904,0.3659154,0.4014965,0.29723215,0.4948168,0.33096746,0.5717528,0.4426012,0.47270554,0.40673012,0.6342747,0.15154338,0.27175122,0.22238779,0.15304661,0.23768815,0.044370264,0.28392807,0.3048873,0.42610067,0.49433517,0.34074765,0.51430565,0.36530262,0.439299,0.34968638,0.5813521,0.574527,0.39326468,0.5303801,0.42779958,0.36424276,0.39596176,0.5507131,0.39088196,0.6060566,0.15673535,0.25428924,0.32233036,0.13557364,0.10194585,0.3492643,0.21959352,0.2823223,0.24621278,0.33348012,0.027908504,0.14131099,0.32421723,0.1543705,0.2805238,0.12886386,0.06591673,0.3541731,0.37012914,0.3958519,0.32599425,0.3686984,0.05806136,0.42240307,0.29496047,0.22805727,0.3734279,0.42161512,0.4450836
0.99999994,0.4945512,0.5317995,0.4774631,0.41794795,0.47024944,0.52115816,0.4263224,0.49346977,0.52721846,0.4931505,0.43784034,0.40927613,0.66423255,0.48411298,0.6130095,0.44147205,0.5189725,0.5052324,0.6330333,0.36515784,0.3714795,0.45185786,0.24149998,0.36051047,0.51660776,0.31803167,0.31203791,0.48173892,0.5520171,0.36630377,0.6134424,0.5150876,0.60755914,0.5141339,0.61521816,0.53974193,0.54439884,0.5703224,0.48153853,0.469348,0.40687495,0.58157367,0.5446494,0.6079004,0.38617405,0.443833,0.3775093,0.15199204,0.4777847,0.4689796,0.3162749,0.36159882,0.43738627,0.45651695,0.5159821,0.33500975,0.5124816,0.35914195,0.42142493,0.41181213,0.3518087,0.4636731,0.50962013,0.50483775,0.4065365,0.45312318,0.5694426,0.4928271,0.422455,0.48234725,0.5083932,0.50284445,0.6945344
0.99999994,0.49143755,0.45656398,0.342607,0.33763865,0.43158048,0.50867814,0.29744148,0.41057816,0.45197552,0.3512722,0.4262462,0.35691023,0.53920424,0.41281658,0.67234176,0.39353514,0.5148642,0.46596843,0.64705974,0.22650224,0.211891,0.30708906,0.17305404,0.22388068,0.16120571,0.20920405,0.2933704,0.42199948,0.45711437,0.35594168,0.53923064,0.47313803,0.51309305,0.31246123,0.5787529,0.5267522,0.406902,0.5557744,0.5265923,0.3606793,0.3392028,0.5804082,0.44188115,0.63970613,0.29106954,0.2899594,0.34520072,0.17125455,0.18755162,0.3807809,0.22014652,0.273161,0.3325598,0.34808022,0.2556173,0.25947347,0.42425483,0.23995213,0.2769176,0.22235504,0.039771125,0.365179,0.4531446,0.4626769,0.37594908,0.41278338,0.27504787,0.4636879,0.40391275,0.32303852,0.43486232,0.47843242,0.5001828
0.99999994,0.48281237,0.48771584,0.39780203,0.5122015,0.47651973,0.55008006,0.36701396,0.49491587,0.47994137,0.4081622,0.40251455,0.40965816,0.596238,0.4394808,0.58886445,0.3873745,0.47858888,0.50983584,0.6145922,0.4022832,0.33160865,0.41388428,0.32486224,0.3630581,0.4182669,0.36717343,0.40273598,0.46352023,0.50524503,0.3641126,0.56987363,0.44227287,0.5156443,0.46382993,0.5829729,0.53258944,0.49242342,0.5363839,0.44030416,0.4375627,0.36655268,0.50180423,0.52574956,0.5775748,0.3688198,0.38507825,0.36780095,0.35784155,0.3905434,0.41593957,0.33447087,0.41870484,0.35808125,0.4006185,0.4340207,0.42107263,0.3697057,0.3453752,0.37013218,0.46966785,0.32302603,0.37451428,0.42775568,0.5075426,0.39198282,0.39581642,0.4041278,0.4511551,0.36029217,0.42047903,0.4124348,0.4631504,0.6017035
0.99999994,0.47664762,0.48213923,0.3912559,0.38320675,0.43789184,0.5270532,0.1975317,0.4443308,0.4858319,0.31210557,0.41856775,0.27898747,0.51087266,0.41772428,0.60714823,0.32984862,0.5364148,0.45762244,0.6124699,0.2024968,0.2803093,0.29931948,0.27705014,0.3243971,0.2133162,0.3044666,0.3819841,0.37846643,0.46755317,0.3265897,0.5208918,0.40711173,0.4194147,0.3851229,0.53365266,0.53156203,0.4158562,0.5745516,0.47412634,0.409017,0.3143158,0.5411738,0.44727293,0.58590025,0.24439445,0.28017798,0.30446237,0.21761973,0.22659194,0.36423582,0.30533376,0.35455137,0.30858725,0.3869725,0.22765261,0.2641216,0.37876168,0.26202023,0.29440185,0.25392973,0.19061884,0.4157093,0.44648415,0.45747027,0.3734468,0.39191243,0.21320438,0.42867115,0.3917473,0.27458283,0.44360024,0.48457962,0.508882
0.99999994,0.48041236,0.47479883,0.42879605,0.44966826,0.4371717,0.49284866,0.2907944,0.4121676,0.46296337,0.42119235,0.34866458,0.33599827,0.5698053,0.44718492,0.5659505,0.48493552,0.48286605,0.48240066,0.6271159,0.34476325,0.38197818,0.37680414,0.33271998,0.38009655,0.3446224,0.36051655,0.4410426,0.43032485,0.43720818,0.3419178,0.5589545,0.37677386,0.45421064,0.41803423,0.534567,0.5014579,0.48380914,0.5250724,0.4325648,0.37933958,0.4185822,0.5015326,0.5054103,0.6035531,0.33018956,0.38991386,0.40561438,0.28977254,0.32004765,0.4485129,0.32834145,0.43962723,0.3210647,0.38889658,0.4025639,0.31760693,0.35737905,0.282712,0.3533535,0.3228972,0.32566363,0.3914789,0.41071036,0.48928434,0.3282597,0.3838422,0.3357036,0.4305455,0.36952645,0.36895716,0.4004204,0.44838333,0.5885768
0.99999994,0.4729125,0.43959635,0.43830472,0.41612768,0.4320826,0.5111477,0.15485568,0.46927372,0.46220058,0.37035006,0.38100407,0.3035958,0.49410135,0.38803864,0.5547057,0.35465986,0.47088784,0.46365315,0.60108453,0.22803795,0.2992761,0.29253295,0.19839543,0.32836077,0.1520603,0.28649116,0.2677043,0.43480328,0.47519937,0.3779321,0.5140523,0.39589146,0.44971403,0.3089979,0.53799164,0.5146804,0.3726303,0.52347136,0.4151315,0.31720302,0.32806078,0.5166332,0.42615858,0.5625432,0.2006835,0.281394,0.33318168,0.19458523,0.21408217,0.39611652,0.25606483,0.2953516,0.3250766,0.3618744,0.27595496,0.13552222,0.3851232,0.22947396,0.26453927,0.22676134,0.20719399,0.38514966,0.382847,0.45182696,0.36015776,0.40737492,0.20073643,0.42381614,0.3798179,0.2696075,0.43260273,0.45647976,0.52403677
0.99999994,0.4697796,0.44437099,0.35464376,0.43210715,0.43997267,0.50219333,0.20727396,0.4889753,0.47732997,0.46353716,0.3369242,0.37546027,0.5811099,0.4106657,0.56826794,0.3686867,0.46687883,0.484435,0.6027645,0.20242059,0.30709532,0.34068835,0.20869981,0.29805154,0.26900864,0.29098898,0.34234032,0.42713052,0.4633913,0.39839146,0.5500125,0.3603846,0.45248553,0.3734947,0.5692763,0.4886084,0.45202592,0.50333345,0.43038362,0.36607462,0.33232737,0.5357728,0.45496142,0.5515176,0.23625492,0.32454437,0.33871022,0.21622445,0.26695374,0.42847148,0.2605492,0.352728,0.27889565,0.35860112,0.34162334,0.22214837,0.33030453,0.24012853,0.2723605,0.3084254,0.28177735,0.3595093,0.3916694,0.4568241,0.31813207,0.40277797,0.28663492,0.44065255,0.35245404,0.33161077,0.39071324,0.4384749,0.5557558
0.99999994,0.45592627,0.46087927,0.3716898,0.3903171,0.46718252,0.46244133,0.2081941,0.40321103,0.47148588,0.38290247,0.3624265,0.35964552,0.51544386,0.42570567,0.5592079,0.3409269,0.4898857,0.41916782,0.62024844,0.24786638,0.33053496,0.35995457,0.21528569,0.2837169,0.18983161,0.2608028,0.30831608,0.40470958,0.48438805,0.36147892,0.52167463,0.3829029,0.5016049,0.3635781,0.53868437,0.487757,0.3887729,0.5379764,0.4288821,0.371479,0.3540849,0.48791108,0.41407058,0.557232,0.23565006,0.3150263,0.26619077,0.18959492,0.19133607,0.43778032,0.2569203,0.3373383,0.30391467,0.3564405,0.29742727,0.30058107,0.3950979,0.25298262,0.2820592,0.22364753,0.19139156,0.38715094,0.4352014,0.43113786,0.34306565,0.4107943,0.27877566,0.42765525,0.36989513,0.31046402,0.44203657,0.42317528,0.5417278
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026957884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42043662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043640137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37930697,0.0,0.0,0.0,0.0,0.0,0.11052191,0.0,0.0,0.0,0.0,0.0,0.30989355,0.0,0.0,0.0,0.0,0.0,0.2010107,0.0,0.0,0.0,0.0,0.0,0.0
0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999999,1.0,1.0000001,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.99999994,0.39276272,0.40417838,0.2578572,0.4165843,0.41853717,0.4395166,0.0,0.44386974,0.39446735,0.29154074,0.23815894,0.1451469,0.14386381,0.35387254,0.5827368,0.20956334,0.39182824,0.339408,0.6537993,0.15756017,0.11955252,0.091457635,0.12216005,0.16482063,0.0,0.10309979,0.22256526,0.42092243,0.4168877,0.31573498,0.21645507,0.20398599,0.38995847,0.16384883,0.52886033,0.532188,0.0,0.5015758,0.3672517,0.13377534,0.1468286,0.43143892,0.057182133,0.58300173,0.16265899,0.08064744,0.25566205,0.0028320104,0.0,0.3380107,0.14571804,0.2047784,0.08767316,0.3002161,0.10659191,0.09526448,0.25586593,0.06942305,0.07681888,0.110276505,0.0,0.31750205,0.34622923,0.17031327,0.16117667,0.3184431,0.0,0.38961786,0.22899964,0.012121931,0.31504402,0.3631555,0.24425778
0.99999994,0.48995817,0.47739643,0.5586056,0.6605325,0.54952294,0.6939423,0.4654168,0.56891596,0.5100112,0.59892917,0.54418594,0.5823855,0.6077974,0.50984365,0.72218126,0.74977326,0.6305578,0.6619508,0.6190773,0.50280744,0.4782325,0.5051026,0.46912786,0.51047105,0.678241,0.49775684,0.54907334,0.636198,0.59726596,0.47714332,0.5644653,0.56681603,0.64573777,0.4622965,0.6612569,0.6123888,0.50597715,0.6842692,0.5021974,0.35291457,0.6237909,0.7606248,0.55241656,0.6109996,0.52245605,0.50565,0.5414405,0.48893905,0.664342,0.56936324,0.4792512,0.6352267,0.6166523,0.59996355,0.7654116,0.53524697,0.5840561,0.445207,0.5199327,0.6719717,0.6753535,0.58806175,0.5468166,0.63883656,0.5624924,0.62369585,0.720636,0.5670191,0.5124389,0.5426427,0.5760654,0.60259235,0.76422876
0.99999994,0.47325388,0.49177912,0.38148275,0.24418561,0.46795157,0.51762605,0.1166116,0.4108462,0.47218984,0.2711386,0.4174795,0.30254507,0.35110426,0.33547756,0.5806021,0.4272125,0.49055058,0.40068802,0.6410507,0.1809146,0.24865466,0.12434413,0.14058396,0.261335,0.1322885,0.25588062,0.28881845,0.36773553,0.45913365,0.335569,0.414407,0.35665578,0.4611552,0.31446096,0.5842186,0.57201684,0.19221699,0.5254359,0.42746425,0.23780924,0.3868646,0.5377193,0.2618241,0.60650325,0.18343523,0.10721409,0.34657016,0.113498986,0.2140635,0.3408804,0.22954017,0.23011564,0.25476813,0.33762875,0.0,0.14974594,0.32658002,0.096734524,0.25124574,0.1130781,0.10055524,0.35607496,0.36403626,0.29509804,0.35064504,0.38829866,0.055539563,0.42983994,0.2899022,0.15168029,0.3807576,0.43777415,0.35879743
0.99999994,0.57684803,0.5224836,0.46347758,0.42579505,0.48801917,0.5415291,0.3825264,0.49717814,0.52793825,0.41720912,0.4358261,0.41152638,0.5611229,0.4814446,0.6183815,0.5071868,0.5247137,0.5028529,0.63759077,0.37155485,0.36233714,0.41432852,0.21197651,0.35761073,0.5668578,0.3142215,0.30675396,0.57132185,0.52454156,0.37164703,0.5010583,0.51983434,0.6274022,0.45925227,0.61051756,0.54567343,0.40107077,0.56669736,0.4926324,0.48098624,0.40903714,0.56371546,0.43624774,0.59976035,0.4111964,0.36038542,0.4072423,0.16313124,0.5447283,0.4802939,0.3157497,0.35948184,0.45302486,0.44541007,0.5443844,0.33886603,0.4974842,0.31205094,0.40166506,0.43271405,0.4800324,0.47009462,0.51002157,0.4859445,0.42164493,0.47062665,0.5581224,0.513064,0.41063127,0.40772378,0.5095619,0.5047505,0.6461698
0.99999994,0.45852333,0.46072793,0.33400527,0.22502673,0.44892597,0.5255654,0.13746987,0.40205935,0.47441447,0.16266674,0.42370483,0.36053658,0.2869889,0.41428006,0.66889155,0.35797325,0.5296008,0.46941006,0.65390825,0.24269472,0.2062146,0.19370027,0.17156762,0.23175944,0.19287524,0.21261743,0.28278485,0.37996414,0.45753112,0.355762,0.2945928,0.4929736,0.5408111,0.22504735,0.58588755,0.5306439,0.18489888,0.56153035,0.52978516,0.3035169,0.3379049,0.57882476,0.21325514,0.6253861,0.316601,0.17242205,0.35489318,0.1818687,0.19434816,0.3855131,0.20538418,0.22640166,0.33354688,0.36984637,0.12898085,0.29530013,0.3972668,0.1424254,0.2833413,0.22975972,0.1218801,0.38791355,0.45508492,0.328863,0.40090638,0.42050442,0.2297808,0.4710091,0.40370798,0.210197,0.43186745,0.4725417,0.37305224
0.99999994,0.4877489,0.47726795,0.40478796,0.5203118,0.49719533,0.5599455,0.35167205,0.485803,0.4991453,0.4268738,0.40819392,0.42134655,0.47233447,0.4472926,0.58412546,0.43398276,0.48157874,0.5271585,0.6305899,0.42169732,0.34054506,0.34782344,0.29978445,0.35080603,0.45107666,0.35627148,0.3853483,0.5171687,0.48133895,0.3645452,0.49398625,0.4349955,0.53139657,0.45371836,0.58230394,0.53007144,0.36383834,0.5333523,0.44020227,0.42323896,0.36391744,0.5073525,0.42908067,0.573156,0.42157906,0.354261,0.38165247,0.34880188,0.4407212,0.40686107,0.31914818,0.42653155,0.36772785,0.4055727,0.39137065,0.42544973,0.365378,0.31985226,0.37187022,0.503965,0.37445852,0.38008493,0.42796248,0.47269857,0.40717983,0.3973387,0.4479453,0.44388556,0.3680361,0.40236673,0.43527776,0.46122852,0.5355779
0.99999994,0.48102504,0.48385334,0.3872223,0.30299085,0.47300458,0.5293163,0.11459844,0.42738956,0.50427735,0.21635467,0.44065803,0.30487922,0.3196461,0.41004398,0.61427456,0.29453802,0.5401598,0.4721637,0.61774707,0.2127134,0.26657602,0.22614262,0.2645483,0.30891937,0.25012484,0.27776816,0.37033892,0.354564,0.4595032,0.31757993,0.3316029,0.38678727,0.43328345,0.3287259,0.5433573,0.53481776,0.15165615,0.57460546,0.48298427,0.3403302,0.29601324,0.54855484,0.2716808,0.58551604,0.2917024,0.16477588,0.33708122,0.21860729,0.28087065,0.36131734,0.30643186,0.34318066,0.31130713,0.40306228,0.15143663,0.29182026,0.3548845,0.20172338,0.27405965,0.26057008,0.2589255,0.41602227,0.43690035,0.32530567,0.3822256,0.41799957,0.17630327,0.43096203,0.38017523,0.20958129,0.43228632,0.47999835,0.40672916
0.99999994,0.47306275,0.47018993,0.4289157,0.44607976,0.45805854,0.487032,0.27490717,0.41077495,0.4683241,0.35428804,0.37203547,0.35037285,0.4198481,0.44175738,0.57692397,0.5067445,0.4787365,0.49649358,0.6215013,0.3505049,0.3448237,0.29304838,0.33469927,0.38221765,0.4309062,0.33381343,0.44023308,0.47414422,0.41593936,0.3432753,0.43616608,0.36765504,0.45216036,0.37528014,0.527682,0.49762666,0.3058436,0.53125024,0.43286723,0.3784364,0.4036962,0.5083459,0.37456068,0.6055123,0.35498765,0.28951323,0.40494967,0.31377742,0.42580354,0.4220816,0.32753652,0.41944784,0.3297436,0.4063779,0.3823503,0.3370742,0.34099478,0.24807888,0.34774876,0.34337884,0.42558408,0.40193316,0.41880903,0.42668566,0.3361117,0.40614808,0.29840592,0.4456821,0.3712175,0.3530301,0.41922438,0.45730218,0.5124464
0.99999994,0.46314338,0.44503742,0.43871576,0.3109144,0.4564031,0.51623106,0.061166123,0.48330364,0.4719547,0.23872863,0.39021328,0.3300198,0.30250236,0.389527,0.56405455,0.34554118,0.4681346,0.46935263,0.6011373,0.21801983,0.28081325,0.20458676,0.20554243,0.33022928,0.25517893,0.25778514,0.25829628,0.40522096,0.46607774,0.38062838,0.34405556,0.38204414,0.46141243,0.25405484,0.53225905,0.51338905,0.20406723,0.52862626,0.41212317,0.25397342,0.3219563,0.5212416,0.27513212,0.568674,0.22696143,0.13856259,0.33395422,0.18729529,0.26408523,0.3834042,0.2681518,0.2675342,0.3255433,0.3878988,0.20586611,0.14873883,0.362901,0.15390348,0.25637275,0.21467043,0.2566292,0.39429298,0.38467115,0.33406207,0.36287972,0.42349938,0.22454162,0.43328103,0.38331327,0.19470148,0.4274536,0.4662546,0.44005054
