mfcc_Hindia-Rumah Ke Rumah_0,mfcc_Hindia-Rumah Ke Rumah_1,mfcc_Hindia-Rumah Ke Rumah_2,mfcc_Hindia-Rumah Ke Rumah_3,mfcc_Hindia-Rumah Ke Rumah_4,mfcc_Hindia-Rumah Ke Rumah_5,mfcc_Hindia-Rumah Ke Rumah_6,mfcc_Hindia-Rumah Ke Rumah_7,mfcc_Hindia-Rumah Ke Rumah_8,mfcc_Hindia-Rumah Ke Rumah_9,mfcc_Hindia-Rumah Ke Rumah_10,mfcc_Hindia-Rumah Ke Rumah_11,mfcc_Hindia-Rumah Ke Rumah_12,mfcc_Hindia-Rumah Ke Rumah_13,mfcc_Hindia-Rumah Ke Rumah_14,mfcc_Hindia-Rumah Ke Rumah_15,mfcc_Hindia-Rumah Ke Rumah_16,mfcc_Hindia-Rumah Ke Rumah_17,mfcc_Hindia-Rumah Ke Rumah_18,mfcc_Hindia-Rumah Ke Rumah_19,mfcc_Hindia-Rumah Ke Rumah_20,mfcc_Hindia-Rumah Ke Rumah_21,mfcc_Hindia-Rumah Ke Rumah_22,mfcc_Hindia-Rumah Ke Rumah_23,mfcc_Hindia-Rumah Ke Rumah_24,mfcc_Hindia-Rumah Ke Rumah_25,mfcc_Hindia-Rumah Ke Rumah_26,mfcc_Hindia-Rumah Ke Rumah_27,mfcc_Hindia-Rumah Ke Rumah_28,mfcc_Hindia-Rumah Ke Rumah_29,mfcc_Hindia-Rumah Ke Rumah_30,mfcc_Hindia-Rumah Ke Rumah_31,mfcc_Hindia-Rumah Ke Rumah_32,mfcc_Hindia-Rumah Ke Rumah_33,mfcc_Hindia-Rumah Ke Rumah_34,mfcc_Hindia-Rumah Ke Rumah_35,mfcc_Hindia-Rumah Ke Rumah_36,mfcc_Hindia-Rumah Ke Rumah_37,mfcc_Hindia-Rumah Ke Rumah_38,mfcc_Hindia-Rumah Ke Rumah_39,mfcc_Hindia-Rumah Ke Rumah_40,mfcc_Hindia-Rumah Ke Rumah_41,mfcc_Hindia-Rumah Ke Rumah_42,mfcc_Hindia-Rumah Ke Rumah_43,mfcc_Hindia-Rumah Ke Rumah_44,mfcc_Hindia-Rumah Ke Rumah_45,mfcc_Hindia-Rumah Ke Rumah_46,mfcc_Hindia-Rumah Ke Rumah_47,mfcc_Hindia-Rumah Ke Rumah_48,mfcc_Hindia-Rumah Ke Rumah_49,mfcc_Hindia-Rumah Ke Rumah_50,mfcc_Hindia-Rumah Ke Rumah_51,mfcc_Hindia-Rumah Ke Rumah_52,mfcc_Hindia-Rumah Ke Rumah_53,mfcc_Hindia-Rumah Ke Rumah_54,mfcc_Hindia-Rumah Ke Rumah_55,mfcc_Hindia-Rumah Ke Rumah_56,mfcc_Hindia-Rumah Ke Rumah_57,mfcc_Hindia-Rumah Ke Rumah_58,mfcc_Hindia-Rumah Ke Rumah_59,mfcc_Hindia-Rumah Ke Rumah_60,mfcc_Hindia-Rumah Ke Rumah_61,mfcc_Hindia-Rumah Ke Rumah_62,mfcc_Hindia-Rumah Ke Rumah_63,mfcc_Hindia-Rumah Ke Rumah_64,mfcc_Hindia-Rumah Ke Rumah_65,mfcc_Hindia-Rumah Ke Rumah_66,mfcc_Hindia-Rumah Ke Rumah_67,mfcc_Hindia-Rumah Ke Rumah_68
0.5991034,0.5367699,0.31058773,0.32868618,0.38807863,0.2550298,0.45869392,0.1566863,0.5339505,0.39395753,0.57193875,0.5651023,0.5354446,0.5659516,0.30294234,0.51703936,0.42865416,0.36274934,0.1630852,0.40870357,0.29746833,0.27938324,0.18205579,0.5276317,0.5388807,0.33005783,0.44183272,0.4242227,0.5382937,0.20003551,0.3719854,0.30499113,0.45403105,0.23522876,0.5425859,0.31311992,0.47842017,0.31956446,0.6013375,0.53626585,0.40523723,0.5909839,0.5532718,0.4834149,0.54070604,0.5362617,0.6698534,0.60202867,0.62302655,0.77913785,0.15920758,0.44090968,0.23211148,0.26539758,0.19968587,0.23262256,0.5018948,0.38790426,0.51343197,0.25154915,0.4565096,0.35784742,0.43784198,0.100905105,0.38921565,0.22182536,0.32132295,0.20107245,0.8400058
0.6086945,0.54633117,0.4608904,0.3465006,0.40043667,0.27033046,0.4647069,0.23496354,0.40786695,0.31602952,0.5639551,0.5135045,0.5042933,0.52006465,0.36624515,0.5008442,0.38474312,0.28092325,0.30054238,0.33985814,0.23998576,0.24359667,0.24561927,0.53904504,0.5805131,0.29088598,0.4280153,0.33545592,0.48990357,0.26953647,0.40017202,0.31327093,0.4734186,0.25869,0.45699438,0.3074899,0.44744977,0.3577885,0.53906614,0.48372406,0.3946525,0.54957885,0.45785582,0.35715556,0.4924908,0.5403306,0.67289865,0.6128968,0.63458425,0.78694004,0.29305273,0.31644076,0.41835496,0.30795935,0.23304966,0.23242265,0.38001913,0.39800093,0.5267836,0.38433903,0.4919349,0.47257936,0.4839075,0.32398695,0.37886745,0.38054985,0.3842176,0.389611,0.818495
0.5744156,0.5710369,0.5828315,0.5304889,0.46668693,0.4181678,0.5018215,0.21217544,0.5312841,0.45452768,0.5846516,0.56753594,0.5393639,0.53610885,0.32655683,0.57274806,0.4851181,0.4491158,0.27250117,0.48804486,0.31695262,0.36057124,0.22133605,0.5215164,0.517532,0.4615727,0.4929215,0.4927498,0.5459365,0.26110375,0.52630526,0.39876428,0.53566486,0.40589458,0.551034,0.35647237,0.4850943,0.28650078,0.5758016,0.54764235,0.47769704,0.56892043,0.5727555,0.4853706,0.5635834,0.63927275,0.6886251,0.6374859,0.632453,0.77769685,0.2503638,0.3715543,0.21247153,0.40142483,0.291893,0.33305445,0.49996606,0.42053986,0.53074294,0.28722522,0.4711494,0.36185038,0.45889336,0.2060838,0.41782936,0.2732947,0.34248492,0.17296606,0.80444044
0.6258736,0.5689396,0.4486701,0.28755304,0.38840085,0.2797236,0.50889385,0.21152617,0.54466426,0.41009393,0.5706715,0.55662346,0.5407003,0.56486076,0.36994478,0.5307429,0.4105331,0.37095967,0.23336409,0.40399915,0.2750062,0.3180715,0.24422286,0.511839,0.54827636,0.35387954,0.47048652,0.4218717,0.5293368,0.25918093,0.37338543,0.3383276,0.44352764,0.23730004,0.50450504,0.3206843,0.5145493,0.35119736,0.5665834,0.51177067,0.3594369,0.5945962,0.5442289,0.46098804,0.5608598,0.5451142,0.69133997,0.6355501,0.6137671,0.7655674,0.25607383,0.34997702,0.36946636,0.30525568,0.3032062,0.30047014,0.48285788,0.43347856,0.5468764,0.34546202,0.43930858,0.37693182,0.4600838,0.20293887,0.4040739,0.30713472,0.35704085,0.3418069,0.80292207
0.6033431,0.553648,0.48177505,0.3396655,0.46154016,0.25734082,0.5217757,0.20275906,0.5257148,0.38123134,0.59558755,0.5593282,0.55235636,0.57402676,0.4078466,0.52849454,0.46709037,0.37678853,0.20278077,0.37147522,0.29294947,0.34386462,0.20514302,0.5333056,0.5709353,0.3800799,0.5115241,0.39569205,0.55783117,0.29447028,0.52491325,0.32753184,0.51904464,0.27926946,0.5054983,0.3382128,0.50339735,0.35669702,0.55835104,0.52358526,0.40061888,0.6001217,0.5352473,0.48397177,0.559782,0.5807591,0.67467916,0.63654894,0.6165299,0.74854976,0.27064815,0.3634527,0.30843693,0.24464,0.3045798,0.2767969,0.4737075,0.4252478,0.58107823,0.33171925,0.48245612,0.40156007,0.48668718,0.27959886,0.4313446,0.26948923,0.38057008,0.21922065,0.8018785
0.5964142,0.5685906,0.4787352,0.42556205,0.4522964,0.3205337,0.47046554,0.23820302,0.49627087,0.39533418,0.58711517,0.5723001,0.54664993,0.54285777,0.39711213,0.52854395,0.45243108,0.38604388,0.21413642,0.44785368,0.30672783,0.30487776,0.23352027,0.50482804,0.56073666,0.35977176,0.4801323,0.45662215,0.54738516,0.2878243,0.46878603,0.29987344,0.50204504,0.3405637,0.5580655,0.36043867,0.4766385,0.324043,0.56335324,0.5403702,0.42812,0.5922414,0.53947794,0.50936115,0.51475173,0.5969746,0.65838665,0.62968165,0.62889254,0.7422877,0.28698385,0.4027794,0.28300214,0.31046513,0.31379506,0.28719932,0.45696068,0.41191572,0.54787284,0.3212704,0.4728519,0.41929716,0.46989253,0.25333872,0.43059778,0.2650994,0.35991496,0.23589294,0.7963234
0.6069456,0.5440811,0.47155172,0.31633386,0.38765386,0.23760611,0.47976613,0.17383525,0.53698933,0.3020513,0.5935567,0.5527545,0.5164946,0.547942,0.37849125,0.5371095,0.4185753,0.33387238,0.1913774,0.37945044,0.27522376,0.27826354,0.19019295,0.50255656,0.54745,0.31738248,0.42911226,0.3985117,0.51287836,0.26527545,0.4450618,0.26196343,0.43023106,0.2556538,0.5226833,0.32882288,0.4910357,0.3320999,0.5276802,0.5192597,0.3787631,0.574029,0.5319955,0.54050565,0.515061,0.52449834,0.65618,0.6246136,0.62378746,0.7495999,0.22464164,0.38334066,0.3054748,0.30747205,0.2817489,0.24100971,0.48160884,0.44293436,0.5406051,0.3649214,0.45628166,0.44774437,0.4745449,0.25443223,0.40456817,0.29958212,0.3981151,0.24791023,0.79456025
0.0,0.0,0.23828231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090195656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05115582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10765727,0.0
1.0,1.0,0.81359243,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.9999999,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0
0.6066717,0.5463274,0.0,0.321196,0.4375955,0.11595647,0.42508328,0.011984587,0.5673446,0.11077188,0.6273084,0.5456628,0.5199689,0.48894605,0.24370322,0.5237114,0.4274761,0.28839216,0.09841277,0.31052315,0.19895022,0.19872984,0.0,0.41323164,0.18596223,0.22415428,0.32176107,0.33576876,0.43803465,0.14138487,0.33321887,0.19164371,0.26623303,0.18133724,0.4873055,0.12632768,0.3194192,0.0,0.5824417,0.46695137,0.38327292,0.67682683,0.5908994,0.30603254,0.51924646,0.56641304,0.8571998,0.74098843,0.74597144,0.82926404,0.17832889,0.19557212,0.0,0.17880075,0.121725686,0.1107948,0.1918445,0.39748803,0.45158407,0.09324974,0.47807437,0.39484313,0.4558415,0.09486152,0.3485817,0.17894962,0.24120086,0.0,0.9054585
0.6467329,0.6274238,1.0,0.52083284,0.5444899,0.5025269,0.6054873,0.45073736,0.68019015,0.45592552,0.64085495,0.5691969,0.5551895,0.60538393,0.6688533,0.6846444,0.5312341,0.46098208,0.40883029,0.5564561,0.4841681,0.4593946,0.47880158,0.66127586,0.566361,0.56472015,0.5591516,0.5302225,0.6106076,0.5420399,0.7533494,0.53084,0.5951208,0.45014632,0.54585814,0.46716595,0.6698216,0.46035784,0.56927764,0.57160336,0.5228196,0.5650756,0.5500976,0.58340883,0.59657407,0.61897033,0.7525876,0.6357155,0.6474099,0.77977157,0.4651451,0.55651677,0.58974445,0.49070084,0.41347617,0.37646207,0.5971329,0.54491234,0.61543673,0.6881993,0.5557362,0.5518594,0.5584211,0.37639612,0.47680885,0.44355872,0.4769671,0.5913065,0.8428391
0.6093206,0.546629,0.38179287,0.39304766,0.49132055,0.25386566,0.5155867,0.12276312,0.5687644,0.112170964,0.61069626,0.59399664,0.57733536,0.6119815,0.36643493,0.50337946,0.4209593,0.32863218,0.15292835,0.36732486,0.2868596,0.2526786,0.17283547,0.5402912,0.2747846,0.29045093,0.29394734,0.37099248,0.5321275,0.21945441,0.37169155,0.25969854,0.44455406,0.22382616,0.5424373,0.3125047,0.4653927,0.1958421,0.581,0.48085982,0.4237465,0.60407335,0.52894956,0.4433034,0.61684823,0.5801165,0.7112859,0.6249307,0.6386908,0.78109515,0.23340167,0.43465418,0.20089579,0.27168778,0.23679708,0.193889,0.47217253,0.4222493,0.5557069,0.2787425,0.4578207,0.3790025,0.46371734,0.2367979,0.39102793,0.29209703,0.3721879,0.21907544,0.83812
0.6415726,0.6270181,0.6533684,0.63690895,0.55143255,0.53508383,0.5712951,0.34527227,0.6513175,0.5170251,0.63996726,0.64237624,0.59763205,0.6108658,0.54997706,0.60219824,0.56154436,0.4834241,0.44116032,0.53354365,0.4152434,0.45072776,0.39180237,0.6029073,0.48312923,0.5566989,0.49529666,0.51072687,0.6203042,0.41035226,0.59100443,0.44509023,0.5553583,0.47209746,0.6148082,0.5550819,0.56619185,0.41391298,0.618877,0.59865606,0.5201281,0.6280349,0.64469874,0.6733605,0.592478,0.6170271,0.69658595,0.6330388,0.6256994,0.77516544,0.42979455,0.68188864,0.4361984,0.49073273,0.38002062,0.42076883,0.6475617,0.59163046,0.6420965,0.5534077,0.58336276,0.6221713,0.6106229,0.4100136,0.5319872,0.4733804,0.48984072,0.45709646,0.85245925
0.582651,0.54519546,0.30816296,0.3711413,0.42594853,0.2818568,0.48885378,0.15443651,0.558915,0.2616297,0.58889616,0.56733847,0.5469105,0.56783324,0.36103886,0.52607495,0.43195203,0.37275696,0.17736986,0.41598204,0.34111428,0.3018196,0.18159324,0.5380342,0.31668067,0.33841398,0.3689854,0.40880442,0.53183717,0.24733473,0.41811985,0.30341908,0.42249462,0.23582822,0.53816646,0.33375567,0.49588433,0.2153464,0.5817024,0.48755452,0.4565129,0.5855544,0.5539692,0.47486556,0.54651034,0.53002596,0.6851902,0.6076644,0.6199879,0.7791184,0.24986155,0.47052833,0.2257596,0.31961152,0.14391401,0.24491754,0.4596718,0.39890897,0.5083359,0.29780728,0.46546552,0.38458863,0.45137438,0.13095278,0.395564,0.27201274,0.33285975,0.20735192,0.8469813
0.6023155,0.5442387,0.4721015,0.38150287,0.43505666,0.2785221,0.48124686,0.24148874,0.42669135,0.15924868,0.5682769,0.51275873,0.51023805,0.5244061,0.42066294,0.50619483,0.4003612,0.2918972,0.27523118,0.35398248,0.26642755,0.2553839,0.28204527,0.54187894,0.42090687,0.31494647,0.36999193,0.32276058,0.47108465,0.3019008,0.43240047,0.294637,0.4398364,0.26190138,0.45947307,0.29871747,0.44282266,0.30032703,0.5244416,0.4893912,0.4179387,0.55191636,0.46494493,0.34138495,0.5204215,0.53413653,0.68660754,0.61329114,0.63757265,0.7735673,0.3357123,0.3525331,0.38045382,0.32256424,0.24173862,0.23113933,0.364742,0.41216162,0.51677173,0.41309938,0.5035032,0.5087929,0.48479643,0.3375711,0.3862349,0.3662148,0.3752108,0.38216627,0.82569504
0.57473093,0.5820272,0.5966767,0.57316965,0.47794402,0.444467,0.5177457,0.20629933,0.54802346,0.38879302,0.5799246,0.5636665,0.5472447,0.5432502,0.38749832,0.5654636,0.50171214,0.45109984,0.27697644,0.49199134,0.35977265,0.3617552,0.22543547,0.526784,0.340859,0.46972167,0.43375558,0.47338736,0.53747857,0.30899698,0.5581109,0.37297758,0.4883743,0.41207662,0.54678917,0.34393537,0.5052993,0.2316797,0.5714308,0.5137719,0.5140293,0.5685573,0.5692695,0.4812191,0.5581222,0.6424637,0.70112747,0.63050514,0.63885397,0.7672156,0.31950507,0.406252,0.20869994,0.4305773,0.23392925,0.33239776,0.46108046,0.4381735,0.5182981,0.30306613,0.48364633,0.41951638,0.45065287,0.23549606,0.42159015,0.28755924,0.3606404,0.2289105,0.8113978
0.60295546,0.5737135,0.456543,0.34532353,0.42917973,0.2958093,0.533293,0.22445495,0.58346796,0.34690157,0.58213854,0.559769,0.5473284,0.5832383,0.4204468,0.5340328,0.42277,0.38721615,0.24311899,0.41114533,0.34604982,0.32717657,0.25876504,0.5178744,0.3825963,0.3739503,0.39942777,0.41261828,0.5209076,0.30841002,0.42193142,0.3304193,0.4026967,0.25243047,0.50210816,0.30761284,0.4849029,0.29848763,0.5601143,0.4922735,0.39738914,0.58917123,0.54535425,0.47182593,0.58171535,0.56612784,0.70269495,0.6317385,0.6190406,0.7713975,0.3243718,0.38273376,0.3422482,0.33606568,0.26709867,0.2935821,0.48141095,0.46357808,0.52985704,0.39599833,0.45556173,0.41573527,0.45917287,0.23521218,0.39960435,0.28074583,0.36965695,0.3279531,0.80781966
0.58761656,0.56123567,0.49508154,0.3850529,0.50491035,0.29737678,0.55982965,0.22517033,0.5317507,0.25626016,0.60534614,0.56415755,0.5534232,0.5811761,0.4485613,0.53694636,0.47883657,0.3791426,0.21067308,0.3985122,0.35145915,0.35512716,0.21976039,0.539599,0.38197455,0.3888475,0.4578547,0.39343745,0.5444068,0.33542657,0.5442652,0.35004887,0.49309373,0.29027927,0.51672065,0.3191645,0.48911756,0.26334167,0.5471004,0.49633306,0.42687088,0.5980147,0.536657,0.47270805,0.5649942,0.56968606,0.68427896,0.64034784,0.621363,0.75432044,0.3337951,0.39877138,0.29798436,0.29566118,0.24824485,0.24898127,0.47548458,0.4495507,0.5625061,0.3768574,0.4871216,0.45631814,0.4937807,0.32419133,0.42838252,0.2994579,0.3935107,0.25208104,0.80276704
0.57978666,0.5733462,0.4636976,0.46893442,0.48102182,0.34339547,0.49562687,0.21411885,0.50243527,0.30218208,0.5914914,0.5703704,0.5466762,0.54907274,0.4380253,0.5209744,0.4570393,0.39044797,0.2308725,0.46158853,0.3465559,0.3161803,0.23759519,0.517417,0.37183186,0.37395257,0.40873542,0.4592882,0.52857625,0.30828178,0.5111379,0.29842636,0.4700563,0.34770635,0.5668809,0.35266024,0.49561974,0.2477241,0.5573491,0.51771754,0.4689708,0.59219044,0.54408294,0.4730654,0.5194862,0.5924976,0.6660983,0.6307637,0.6345369,0.737424,0.34034815,0.41872448,0.28226787,0.33621427,0.2452443,0.27561542,0.4547667,0.42007813,0.5278313,0.37773842,0.4608318,0.4478085,0.47613278,0.27797866,0.43768644,0.30490953,0.37984288,0.28480056,0.79453754
0.5923747,0.5387821,0.49951777,0.37681362,0.4429135,0.25067517,0.50122863,0.16950859,0.5502884,0.16406812,0.584262,0.55257416,0.5139864,0.5518825,0.41846943,0.55347097,0.4236379,0.3473433,0.2022907,0.37975058,0.33559883,0.27118298,0.22515368,0.5237655,0.33933324,0.3466628,0.35765424,0.38798568,0.50002176,0.28805643,0.4868906,0.27999258,0.38213113,0.26181746,0.51924807,0.34963953,0.4929498,0.25977075,0.5351662,0.5217168,0.41466996,0.57492834,0.53299946,0.53002495,0.5263611,0.5351879,0.6612217,0.6245242,0.62668926,0.7487186,0.2950418,0.4218648,0.29921556,0.32067505,0.21098629,0.24364541,0.458035,0.46095285,0.5370287,0.38368347,0.46576074,0.44394654,0.46684724,0.28870898,0.41187382,0.31961542,0.41046718,0.2957539,0.79548246
0.0,0.0,0.21558161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10140924,0.0,0.019950315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09977591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06933893,0.0
1.0,1.0,0.8265585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0
0.6271703,0.5514565,0.0,0.37405106,0.4687,0.12648097,0.45631403,0.021281391,0.6160712,0.036435977,0.6305235,0.399541,0.53287566,0.47596684,0.25461698,0.498378,0.4427029,0.30553344,0.10872619,0.31518522,0.24116026,0.22651403,0.0,0.4292873,0.0,0.23941572,0.33558077,0.33325362,0.43436104,0.22448882,0.5223897,0.23022121,0.24746884,0.15053244,0.4773957,0.17195764,0.23656149,0.0,0.5809618,0.34635943,0.43647325,0.66112506,0.5946404,0.29463384,0.5485762,0.5860376,0.85940623,0.75082844,0.75062656,0.83756346,0.23314965,0.2558502,0.0,0.109151974,0.035452455,0.13601191,0.21846125,0.40074113,0.44137987,0.19190225,0.484173,0.4166799,0.45451882,0.11751239,0.34406736,0.17498282,0.2727908,0.0,0.9106353
0.68860126,0.62788945,1.0,0.5665167,0.5581268,0.4706545,0.6037296,0.47884077,0.67910373,0.41887176,0.6343414,0.5915441,0.56041723,0.59978855,0.63102335,0.6813016,0.5423758,0.47795445,0.4220246,0.5515937,0.51416254,0.4652772,0.4976448,0.648409,0.5056164,0.576656,0.5548654,0.5522296,0.6188163,0.5635612,0.7525972,0.5342227,0.6236812,0.42219192,0.54046637,0.48153192,0.6865442,0.561858,0.5678049,0.506872,0.5189162,0.5576431,0.5683295,0.5643186,0.59504175,0.6239886,0.7581697,0.6382979,0.65288794,0.779951,0.47276333,0.55523574,0.5985577,0.61383486,0.35241294,0.39402574,0.61999464,0.53527486,0.59241194,0.7208338,0.54007864,0.55600846,0.56803435,0.40237045,0.4732248,0.41831762,0.47844183,0.5776497,0.8523062
0.61518794,0.54815876,0.37766233,0.41207826,0.507468,0.2504228,0.5459795,0.11646475,0.58665746,0.07357098,0.62113845,0.55131555,0.5805597,0.6109642,0.39129132,0.48712853,0.43110967,0.3325091,0.15990207,0.35835075,0.33836392,0.26732123,0.16844927,0.55723315,0.1313461,0.318077,0.33595034,0.38410318,0.5233006,0.3243811,0.43107796,0.27855745,0.45290238,0.22573745,0.53195024,0.3295551,0.41523522,0.22621101,0.5842889,0.36714923,0.4485818,0.60623914,0.5431437,0.412749,0.6461069,0.58547014,0.71866673,0.6285943,0.63983154,0.7848898,0.28038013,0.44524217,0.18626186,0.19309238,0.12435436,0.17832202,0.44377378,0.4221205,0.52741826,0.32186484,0.44201133,0.3994671,0.47408283,0.2644217,0.3822413,0.3085601,0.38986433,0.18197054,0.84915286
0.66082424,0.63725305,0.663514,0.62942696,0.56919444,0.52688813,0.57597023,0.3791826,0.6742269,0.4643781,0.62941873,0.51212573,0.6045781,0.5914148,0.54104686,0.5929558,0.56426704,0.4967839,0.43929833,0.5254992,0.46057177,0.4423849,0.417293,0.6022166,0.4041174,0.59518874,0.51496786,0.5216791,0.6501394,0.46001843,0.6592446,0.4671438,0.5880567,0.4475807,0.5957078,0.5693587,0.5567654,0.49259943,0.6196122,0.545655,0.54037434,0.63201547,0.65388125,0.6688794,0.5898357,0.62712604,0.7009847,0.6387979,0.6254464,0.7840767,0.45402044,0.65871316,0.42068687,0.46762177,0.3491789,0.4235646,0.6659769,0.58550924,0.6218808,0.56952584,0.57226634,0.6179574,0.58879924,0.42739975,0.5211701,0.4802541,0.49023622,0.48064706,0.8633541
0.6139562,0.55156267,0.33698916,0.36796045,0.45424622,0.27000773,0.50372666,0.12942344,0.5818325,0.18750688,0.5927094,0.5084515,0.546932,0.56752336,0.38944426,0.5130957,0.43459105,0.385235,0.19831783,0.40521035,0.37500104,0.30223805,0.17765789,0.5512655,0.1789715,0.3632507,0.39150634,0.40128583,0.5231313,0.33205786,0.51452327,0.31291234,0.43912646,0.22178218,0.53441757,0.37828255,0.48187524,0.24300453,0.5674163,0.39654097,0.48187527,0.5767803,0.5648475,0.4806916,0.5561454,0.54571164,0.68714225,0.61246365,0.6218945,0.7815262,0.27935946,0.48124763,0.19633394,0.29451916,0.053871304,0.23898548,0.3938633,0.38558242,0.49304315,0.3452595,0.4603616,0.40229303,0.46707836,0.14853474,0.38408345,0.2863399,0.32009494,0.21891198,0.857446
0.6239514,0.5475725,0.46485177,0.42187932,0.45496544,0.2577307,0.48620182,0.22118512,0.4539289,0.111199886,0.5640213,0.50813097,0.50301576,0.5398108,0.43108273,0.50877756,0.40654534,0.32349652,0.27275544,0.35002404,0.29487628,0.2580479,0.2765213,0.5219186,0.29370132,0.3122568,0.3792636,0.33752826,0.44753346,0.38166386,0.49238342,0.308025,0.4447028,0.239806,0.46074516,0.29611966,0.4266473,0.37643677,0.5117149,0.42182276,0.43447903,0.5533426,0.46609667,0.3206541,0.5398494,0.53404623,0.68708706,0.6164273,0.64308226,0.7740526,0.3344803,0.3796798,0.2916231,0.31332266,0.1939107,0.23064059,0.40419632,0.3974828,0.48759747,0.44821495,0.50103146,0.5110311,0.49918467,0.329592,0.38239932,0.36834845,0.35965002,0.37468255,0.83539116
0.6063553,0.5768321,0.5701079,0.60234535,0.5009659,0.45920354,0.52361584,0.19945137,0.5730649,0.34864998,0.57100946,0.48763344,0.5398312,0.53829414,0.39194185,0.5796232,0.51929206,0.4559272,0.25359195,0.4886552,0.4200964,0.3720945,0.22625633,0.5201995,0.22027023,0.4778715,0.43867642,0.46530572,0.53433573,0.36723623,0.58709675,0.36907887,0.50084853,0.37667176,0.53686255,0.38379502,0.49252588,0.2763957,0.57445174,0.41981015,0.5312592,0.5666169,0.57225883,0.46892866,0.5538653,0.6316961,0.6986072,0.6370831,0.6467491,0.76530623,0.35521442,0.42250308,0.19233334,0.37348878,0.16046365,0.3306118,0.3856114,0.42776042,0.5064727,0.33271766,0.4868756,0.42054886,0.45529085,0.2384975,0.42579025,0.28788912,0.38620454,0.2620239,0.81972635
0.6198436,0.5644728,0.41757423,0.37472135,0.47338727,0.2872472,0.52816254,0.23305543,0.6056389,0.29462424,0.58815986,0.5010227,0.5564593,0.5699923,0.4432852,0.5203678,0.4331338,0.39224595,0.26277107,0.38372868,0.38948733,0.339048,0.27021676,0.5241985,0.28632742,0.38567534,0.38644156,0.41827825,0.5152804,0.34189674,0.4959836,0.3186442,0.4107604,0.23383486,0.49290442,0.33575568,0.4252568,0.34055623,0.5586674,0.4080096,0.43451455,0.57445484,0.56013155,0.4650502,0.6051179,0.5770742,0.70239884,0.638757,0.624533,0.7641497,0.34541765,0.41624007,0.30689016,0.28643188,0.21469313,0.29568696,0.498805,0.4473341,0.5244135,0.44935957,0.45260093,0.41252223,0.45695144,0.24414498,0.3901005,0.27749175,0.37602368,0.28200266,0.81487375
0.59922177,0.5625848,0.4801632,0.4077675,0.5270812,0.30972764,0.5553815,0.23826115,0.55190593,0.19183019,0.60238624,0.5279067,0.5631405,0.5797712,0.4529841,0.531404,0.47499353,0.39254028,0.22860734,0.40507695,0.38149533,0.3500514,0.21768193,0.5415291,0.2392724,0.42073327,0.44181243,0.4207046,0.5464743,0.3833013,0.57996887,0.3565865,0.50446016,0.30068025,0.5167967,0.3564807,0.45483193,0.30107763,0.53473467,0.43311107,0.43882668,0.59020877,0.5418276,0.4397658,0.58692515,0.5677472,0.6886746,0.6461518,0.62393916,0.754289,0.33902892,0.43167764,0.31455028,0.28523767,0.18158153,0.2635104,0.45850456,0.44201118,0.54411554,0.4397218,0.48237935,0.4777804,0.49307713,0.3396233,0.42379382,0.30142748,0.3990119,0.26824117,0.8089825
